date,Prime rate,1-year Conventional mortgage,3-year Conventional mortgage,5-year Conventional mortgage,1-year GIC,3-year GIC,5-year GIC,5-year personal fixed term,"Daily Interest Savings (balances over $100,000)",Non-Chequable Savings Deposits
1998-07-08,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.82,0.2
1998-07-15,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.82,0.2
1998-07-22,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.95,0.2
1998-07-29,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.95,0.2
1998-08-05,6.5,6.75,7,7.15,3.73,4.13,4.48,4.35,3.95,0.2
1998-08-12,6.5,6.75,7,7.15,3.93,4.33,4.68,4.55,4.09,0.2
1998-08-19,6.5,6.75,7,7.15,3.93,4.33,4.68,4.55,3.9,0.2
1998-08-26,6.5,6.75,7,7.15,3.93,4.33,4.68,4.55,3.9,0.2
1998-09-02,7.5,7.45,7.55,7.55,4.63,4.88,5.08,4.95,4.66,0.2
1998-09-09,7.5,7.45,7.55,7.55,4.63,4.88,5.08,4.95,4.66,0.2
1998-09-16,7.5,6.95,7.15,7.3,4.38,4.68,4.93,4.8,4.17,0.2
1998-09-23,7.5,6.95,7.15,7.3,4.13,4.48,4.78,4.65,4.17,0.2
1998-09-30,7.25,6.75,7,7.15,3.73,4.08,4.38,4.25,3.96,0.2
1998-10-07,7.25,6.5,6.6,6.75,3.73,4.08,4.38,4.25,3.96,0.2
1998-10-14,7.25,6.5,6.6,6.75,3.63,3.83,4.13,4,3.69,0.2
1998-10-21,7,6.5,6.6,6.75,3.63,3.83,4.13,4,3.69,0.2
1998-10-28,7,6.5,6.6,6.75,3.63,3.83,4.13,4,3.76,0.2
1998-11-04,7,6.5,6.6,6.75,3.63,3.83,4.13,4,3.76,0.2
1998-11-11,7,6.4,6.85,7.15,3.63,3.83,4.13,4,3.76,0.2
1998-11-18,7,6.4,6.85,7.15,3.53,4.08,4.53,4.4,3.88,0.2
1998-11-25,6.75,6.4,6.85,7.15,3.53,4.08,4.53,4.4,3.84,0.2
1998-12-02,6.75,6.4,6.65,6.8,3.53,3.88,4.53,4.05,3.84,0.2
1998-12-09,6.75,6.4,6.65,6.8,3.53,3.88,4.18,4.05,3.71,0.2
1998-12-16,6.75,6.4,6.65,6.8,3.53,3.88,4.18,4.05,3.71,0.2
1998-12-23,6.75,6.2,6.45,6.6,3.33,3.68,3.98,3.85,3.71,0.1
1998-12-30,6.75,6.2,6.45,6.6,3.33,3.68,3.98,3.85,3.72,0.1
1999-01-06,6.75,6.2,6.45,6.6,3.33,3.68,3.98,3.85,3.63,0.1
1999-01-13,6.75,6.4,6.75,6.9,3.33,3.68,3.98,3.85,3.63,0.1
1999-01-20,6.75,6.4,6.75,6.9,3.53,3.88,4.18,4.05,3.68,0.1
1999-01-27,6.75,6.4,6.75,6.9,3.53,3.88,4.18,4.05,3.68,0.1
1999-02-03,6.75,6.4,6.75,6.9,3.53,3.88,4.18,4.05,3.76,0.1
1999-02-10,6.75,6.4,6.75,6.9,3.53,3.88,4.18,4.05,3.76,0.1
1999-02-17,6.75,6.4,6.75,6.9,3.53,3.88,4.18,4.05,3.86,0.1
1999-02-24,6.75,6.4,6.75,6.9,3.53,3.88,4.18,4.05,3.86,0.1
1999-03-03,6.75,6.6,7,7.15,3.73,4.13,4.43,4.3,4.01,0.1
1999-03-10,6.75,6.6,7,7.15,3.73,4.13,4.43,4.3,4.01,0.1
1999-03-17,6.75,6.6,7,7.15,3.73,4.13,4.43,4.3,3.91,0.1
1999-03-24,6.75,6.6,7,7.15,3.73,4.13,4.43,4.3,3.91,0.1
1999-03-31,6.75,6.45,6.8,6.95,3.73,4.13,4.43,4.3,3.77,0.1
1999-04-07,6.5,6.45,6.8,6.95,3.58,3.93,4.23,4.1,3.77,0.1
1999-04-14,6.5,6.2,6.55,6.7,3.33,3.68,3.98,3.85,3.48,0.1
1999-04-21,6.5,6.2,6.55,6.7,3.33,3.68,3.98,3.85,3.48,0.1
1999-04-28,6.5,6.3,6.75,6.95,3.43,3.88,4.23,4.1,3.62,0.1
1999-05-05,6.25,6.3,6.75,6.95,3.43,3.88,4.23,4.1,3.62,0.1
1999-05-12,6.25,6.2,6.85,7.15,3.28,3.83,4.23,4.1,3.32,0.1
1999-05-19,6.25,6.2,6.85,7.15,3.28,3.93,4.43,4.3,3.32,0.1
1999-05-26,6.25,6.3,7,7.3,3.28,3.93,4.43,4.3,3.34,0.1
1999-06-02,6.25,6.6,7.2,7.4,3.68,4.33,4.68,4.55,3.34,0.1
1999-06-09,6.25,6.6,7.2,7.4,3.68,4.33,4.68,4.5,3.46,0.1
1999-06-16,6.25,6.75,7.4,7.65,3.83,4.48,4.88,4.75,3.46,0.1
1999-06-23,6.25,6.75,7.2,7.45,3.83,4.28,4.68,4.55,3.54,0.1
1999-06-30,6.25,6.75,7.45,7.7,3.83,4.53,4.93,4.8,3.54,0.1
1999-07-07,6.25,6.7,7.3,7.5,3.78,4.38,4.73,4.6,3.53,0.1
1999-07-14,6.25,6.7,7.3,7.5,3.78,4.38,4.73,4.6,3.53,0.1
1999-07-21,6.25,6.7,7.3,7.5,3.78,4.38,4.73,4.6,3.56,0.1
1999-07-28,6.25,7.05,7.6,7.75,3.78,4.38,4.73,4.6,3.56,0.1
1999-08-04,6.25,7.05,7.6,7.75,4.13,4.68,4.98,4.85,3.68,0.1
1999-08-11,6.25,7.25,7.8,8.05,4.13,4.68,4.98,4.85,3.68,0.1
1999-08-18,6.25,7.25,7.8,8.05,4.33,4.88,5.28,5.15,3.76,0.1
1999-08-25,6.25,7.05,7.65,7.8,4.33,4.88,5.28,5.15,3.76,0.1
1999-09-01,6.25,7.05,7.65,7.8,4.13,4.73,5.03,4.9,3.76,0.1
1999-09-08,6.25,7.05,7.65,7.8,4.13,4.73,5.03,4.9,3.76,0.1
1999-09-15,6.25,7.05,7.65,7.8,4.13,4.73,5.03,4.9,3.76,0.1
1999-09-22,6.25,7.05,7.65,7.8,4.13,4.73,5.03,4.9,3.61,0.1
1999-09-29,6.25,6.8,7.55,7.7,3.78,4.63,4.93,4.8,3.56,0.1
1999-10-06,6.25,6.8,7.55,7.7,3.78,4.63,4.93,4.8,3.56,0.1
1999-10-13,6.25,6.95,7.8,8,3.93,4.88,5.23,5.1,3.61,0.1
1999-10-20,6.25,7.35,8.05,8.25,3.93,4.88,5.23,5.1,3.61,0.1
1999-10-27,6.25,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.72,0.1
1999-11-03,6.25,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.72,0.1
1999-11-10,6.25,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.77,0.1
1999-11-17,6.25,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.77,0.1
1999-11-24,6.5,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.69,0.1
1999-12-01,6.5,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.69,0.1
1999-12-08,6.5,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.58,0.1
1999-12-15,6.5,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.58,0.1
1999-12-22,6.5,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.8,0.1
1999-12-29,6.5,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.8,0.1
2000-01-05,6.5,7.35,8.05,8.25,4.23,5.13,5.48,5.35,3.8,0.1
2000-01-12,6.5,7.6,8.3,8.55,4.48,5.38,5.73,5.6,3.86,0.1
2000-01-19,6.5,7.6,8.3,8.55,4.48,5.38,5.73,5.6,3.95,0.1
2000-01-26,6.5,7.6,8.3,8.55,4.48,5.38,5.73,5.6,3.95,0.1
2000-02-02,6.5,7.6,8.3,8.55,4.48,5.38,5.73,5.6,3.95,0.1
2000-02-09,6.75,7.6,8.3,8.55,4.48,5.38,5.73,5.6,4.03,0.1
2000-02-16,6.75,7.6,8.3,8.55,4.48,5.38,5.73,5.6,3.97,0.1
2000-02-23,6.75,7.6,8.3,8.55,4.48,5.38,5.73,5.6,3.97,0.1
2000-03-01,6.75,7.6,8.15,8.35,4.48,5.38,5.73,5.6,3.97,0.1
2000-03-08,6.75,7.6,8.15,8.35,4.48,5.13,5.43,5.35,3.92,0.1
2000-03-15,6.75,7.6,8.15,8.35,4.48,5.13,5.43,5.35,4.03,0.1
2000-03-22,6.75,7.6,8.15,8.35,4.48,5.13,5.43,5.35,4.03,0.1
2000-03-29,7,7.7,8.15,8.35,4.58,5.13,5.43,5.35,4.15,0.1
2000-04-05,7,7.7,8.15,8.35,4.58,5.13,5.43,5.35,4.15,0.1
2000-04-12,7,7.7,8.15,8.35,4.58,5.13,5.43,5.35,4.17,0.1
2000-04-19,7,7.7,8.15,8.35,4.58,5.13,5.43,5.35,4.22,0.1
2000-04-26,7,7.7,8.15,8.35,4.58,5.13,5.43,5.35,4.32,0.1
2000-05-03,7,7.9,8.35,8.55,4.58,5.13,5.43,5.35,4.32,0.1
2000-05-10,7,7.9,8.35,8.55,4.78,5.18,5.48,5.35,4.53,0.1
2000-05-17,7.5,7.9,8.35,8.55,4.78,5.18,5.48,5.35,4.55,0.1
2000-05-24,7.5,8.3,8.55,8.75,5.08,5.43,5.73,5.6,4.55,0.1
2000-05-31,7.5,8.3,8.55,8.75,5.08,5.43,5.73,5.6,4.62,0.1
2000-06-07,7.5,8.1,8.3,8.45,4.88,5.18,5.43,5.3,4.48,0.1
2000-06-14,7.5,8.1,8.3,8.45,4.88,5.18,5.43,5.3,4.43,0.1
2000-06-21,7.5,8.1,8.3,8.45,4.88,5.18,5.43,5.3,4.37,0.1
2000-06-28,7.5,8.1,8.3,8.45,4.88,5.18,5.43,5.3,4.37,0.1
2000-07-05,7.5,8.1,8.3,8.45,4.88,5.18,5.43,5.3,4.37,0.1
2000-07-12,7.5,7.9,8.1,8.25,4.88,5.18,5.43,5.3,4.37,0.1
2000-07-19,7.5,7.9,8.1,8.25,4.88,5.18,5.43,5.3,4.5,0.1
2000-07-26,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-08-02,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-08-09,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-08-16,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-08-23,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-08-30,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.49,0.1
2000-09-06,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.49,0.1
2000-09-13,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-09-20,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-09-27,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-10-04,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-10-11,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-10-18,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-10-25,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-11-01,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-11-08,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-11-15,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-11-22,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.5,0.1
2000-11-29,7.5,7.9,8.1,8.25,4.73,5.03,5.18,5.05,4.56,0.1
2000-12-06,7.5,7.8,7.95,8.1,4.48,4.83,4.98,4.75,4.56,0.1
2000-12-13,7.5,7.7,7.8,7.95,4.28,4.63,4.73,4.6,4.42,0.1
2000-12-20,7.5,7.7,7.8,7.95,4.28,4.63,4.73,4.6,4.43,0.1
2000-12-27,7.5,7.7,7.8,7.95,4.28,4.63,4.73,4.6,4.43,0.1
2001-01-03,7.5,7.7,7.8,7.95,4.28,4.63,4.73,4.6,4.43,0.1
2001-01-10,7.5,7.4,7.55,7.75,3.88,4.13,4.58,4.45,4.35,0.1
2001-01-17,7.5,7.4,7.55,7.75,3.88,4.13,4.58,4.45,4.14,0.1
2001-01-24,7.25,7.4,7.55,7.75,3.88,4.13,4.58,4.45,4.14,0.1
2001-01-31,7.25,7.4,7.55,7.75,3.73,4.08,4.58,4.45,4.14,0.1
2001-02-07,7.25,7.2,7.55,7.75,3.73,4.08,4.58,4.45,4.14,0.1
2001-02-14,7.25,7.2,7.55,7.75,3.73,4.08,4.58,4.45,4.04,0.1
2001-02-21,7.25,7.2,7.55,7.75,3.73,4.08,4.58,4.45,4.04,0.1
2001-02-28,7.25,7.2,7.55,7.75,3.73,4.08,4.58,4.45,3.5,0.1
2001-03-07,6.75,7.05,7.2,7.5,3.73,4.08,4.58,4.45,3.5,0.1
2001-03-14,6.75,6.95,7.2,7.5,3.38,3.58,4.18,4.05,3.5,0.1
2001-03-21,6.75,6.7,6.95,7.25,3.38,3.58,4.18,4.05,3.5,0.1
2001-03-28,6.75,6.7,6.95,7.25,3.18,3.58,4.18,4.05,3.5,0.1
2001-04-04,6.75,6.7,6.95,7.25,3.18,3.58,4.18,4.05,3.5,0.1
2001-04-11,6.75,6.8,7.1,7.5,3.18,3.58,4.18,4.05,3.5,0.1
2001-04-18,6.5,6.8,7.1,7.5,3.18,3.58,4.18,4.05,3.5,0.1
2001-04-25,6.5,6.8,7.1,7.5,3.18,3.58,4.18,4.05,3.35,0.1
2001-05-02,6.5,6.8,7.1,7.5,3.18,3.58,4.18,4.05,3.35,0.1
2001-05-09,6.5,6.7,7.1,7.5,3.08,3.58,4.18,4.05,3.25,0.1
2001-05-16,6.5,6.7,7.1,7.5,3.08,3.58,4.18,4.05,3.04,0.1
2001-05-23,6.5,6.7,7.3,7.75,3.08,3.58,4.18,4.05,3,0.1
2001-05-30,6.25,6.7,7.3,7.75,3.08,3.58,4.18,4.05,3,0.1
2001-06-06,6.25,6.7,7.3,7.75,3.18,3.58,4.18,4.15,3,0.1
2001-06-13,6.25,6.7,7.3,7.75,3.18,3.58,4.18,4.05,3,0.1
2001-06-20,6.25,6.7,7.3,7.75,3.28,3.58,4.18,4.05,3,0.1
2001-06-27,6.25,6.7,7.3,7.75,3.18,3.58,4.18,4.05,3,0.1
2001-07-04,6.25,6.7,7.3,7.75,3.18,3.58,4.18,4.05,3,0.1
2001-07-11,6.25,6.7,7.3,7.75,3.18,3.58,4.18,4.05,2.5,0.1
2001-07-18,6,6.7,7.3,7.75,3.18,3.58,4.18,4.05,2.5,0.1
2001-07-25,6,6.45,7.3,7.75,3.18,3.58,4.18,4.05,2.5,0.1
2001-08-01,6,6.45,7.3,7.75,2.93,3.58,4.18,4.05,2.5,0.1
2001-08-08,6,6.45,7.3,7.75,2.93,3.58,4.18,4.05,2.93,0.1
2001-08-15,6,6.2,7.3,7.75,2.68,3.58,4.18,4.05,2.51,0.1
2001-08-22,6,6.2,7.15,7.6,2.68,3.58,4.18,4.05,2.51,0.1
2001-08-29,5.75,6.2,7.15,7.6,2.68,3.58,4.18,4.05,2.51,0.1
2001-09-05,5.75,6.2,7,7.45,2.68,3.58,4.18,3.9,2.51,0.1
2001-09-12,5.75,5.9,6.85,7.3,2.5,3.43,4.03,3.9,2.51,0.1
2001-09-19,5.25,5.45,6.7,7.15,1.88,3.13,3.73,3.6,2.3,0.1
2001-09-26,5.25,5.45,6.7,7.15,1.88,3.13,3.73,3.6,2.1,0.1
2001-10-03,5.25,5.35,6.4,7.05,1.88,3.13,3.73,3.6,2,0.1
2001-10-10,5.25,5.15,6.4,7.05,1.68,2.88,3.63,3.5,1.75,0.1
2001-10-17,5.25,5.15,6.4,7.05,1.68,2.88,3.63,3.5,1.5,0.1
2001-10-24,4.5,4.9,6.15,6.9,1.53,2.83,3.58,3.35,1.5,0.1
2001-10-31,4.5,4.9,6.15,6.9,1.43,2.68,3.53,3.35,1.5,0.1
2001-11-07,4.5,4.75,5.85,6.7,1.43,2.68,3.53,3.35,1.25,0.1
2001-11-14,4.5,4.5,5.6,6.45,1.18,2.38,3.28,2.9,1.25,0.1
2001-11-21,4.5,4.6,5.75,6.85,1.43,2.68,3.58,3.4,1.25,0.1
2001-11-28,4,4.6,5.75,6.85,1.23,2.58,3.53,3.3,1.25,0.1
2001-12-05,4,4.6,5.75,6.85,1.23,2.58,3.53,3.3,1.25,0.1
2001-12-12,4,4.6,5.75,6.85,1.23,2.58,3.53,3.3,1.25,0.1
2001-12-19,4,4.6,6.15,7.1,1.23,2.58,3.53,3.3,1.25,0.1
2001-12-26,4,4.6,5.75,6.85,1.23,2.58,3.53,3.3,1.25,0.1
2002-01-02,4,4.6,5.75,6.85,1.23,2.58,3.53,3.3,1.25,0.1
2002-01-09,4,4.6,5.75,6.85,1.23,2.58,3.53,3.3,1.25,0.1
2002-01-16,3.75,4.35,5.75,6.85,1.05,2.58,3.53,3.4,1.25,0.1
2002-01-23,3.75,4.35,5.75,6.85,0.93,2.58,3.53,3.4,1.1,0.1
2002-01-30,3.75,4.55,6.05,7,0.93,2.58,3.53,3.4,1,0.1
2002-02-06,3.75,4.55,5.75,6.85,1.18,2.58,3.53,3.4,1,0.05
2002-02-13,3.75,4.55,5.75,6.85,1.18,2.58,3.53,3.4,1,0.05
2002-02-20,3.75,4.55,5.75,6.85,1.18,2.58,3.53,3.4,1,0.05
2002-02-27,3.75,4.55,5.75,6.85,1.18,2.58,3.88,3.75,1,0.05
2002-03-06,3.75,4.55,5.75,6.85,1.18,2.58,3.88,3.75,1,0.05
2002-03-13,3.75,5,6.2,7.15,1.18,2.58,3.88,3.75,1,0.05
2002-03-20,3.75,5.3,6.6,7.3,1.18,2.58,3.88,3.75,1,0.05
2002-03-27,3.75,5.3,6.6,7.3,1.18,2.58,3.88,3.75,1,0.05
2002-04-03,3.75,5,6.6,7.3,1.48,2.88,4.13,4,1,0.05
2002-04-10,3.75,5,6.6,7.3,1.48,2.88,4.13,4,1,0.05
2002-04-17,4,5.3,6.6,7.3,1.48,2.88,4.13,4,1,0.05
2002-04-24,4,5.4,6.75,7.45,1.48,2.88,4.13,4,1,0.05
2002-05-01,4,5.4,6.75,7.45,1.48,2.88,4.13,4,1,0.05
2002-05-08,4,5.4,6.75,7.45,1.48,2.88,4.13,4,1,0.05
2002-05-15,4,5.4,6.6,7.3,1.48,2.88,4.13,4,1,0.05
2002-05-22,4,5.55,6.75,7.4,1.48,2.88,4.13,4,1,0.05
2002-05-29,4,5.55,6.75,7.4,1.48,2.88,4.13,4,1,0.05
2002-06-05,4.25,5.55,6.75,7.4,1.48,2.88,4.13,4,1,0.05
2002-06-12,4.25,5.55,6.75,7.4,1.48,2.88,4.13,4,1,0.05
2002-06-19,4.25,5.55,6.6,7.25,1.88,3.38,4.13,4,1,0.05
2002-06-26,4.25,5.55,6.6,7.25,1.88,2.88,4.13,4,1,0.05
2002-07-03,4.25,5.55,6.6,7.25,1.88,2.88,4.13,4,1,0.05
2002-07-10,4.25,5.55,6.6,7.25,1.88,2.88,4.13,4,1,0.05
2002-07-17,4.5,5.55,6.6,7.25,1.88,2.88,4.13,4,1,0.05
2002-07-24,4.5,5.55,6.6,7.25,1.88,2.88,4.13,4,1,0.05
2002-07-31,4.5,5.35,6.4,7.05,1.88,2.68,3.88,3.75,1,0.05
2002-08-07,4.5,5.35,6.15,6.85,1.88,2.68,3.88,3.45,1,0.05
2002-08-14,4.5,5.35,6.15,6.8,1.88,2.38,3.58,3.45,1,0.05
2002-08-21,4.5,5.35,6.15,6.8,1.88,2.38,3.58,3.45,1,0.05
2002-08-28,4.5,5.35,6.15,6.8,1.88,2.88,3.93,3.8,1,0.05
2002-09-04,4.5,5.35,6.3,6.95,1.88,2.88,3.93,3.8,1,0.05
2002-09-11,4.5,5.3,6.05,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-09-18,4.5,5.3,6.05,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-09-25,4.5,5.3,6.05,6.7,1.88,2.88,3.63,3.5,1,0.05
2002-10-02,4.5,5.3,6.05,6.7,1.88,2.88,3.63,3.5,1,0.05
2002-10-09,4.5,5.3,6.05,6.7,1.88,2.88,3.63,3.5,1,0.05
2002-10-16,4.5,5.3,6.05,6.7,1.88,2.88,3.63,3.5,1,0.05
2002-10-23,4.5,5.3,6.2,7,1.88,2.88,3.63,3.5,1,0.05
2002-10-30,4.5,5.3,6.2,7,1.88,2.88,3.93,3.8,1,0.05
2002-11-06,4.5,5.1,6,6.8,1.88,2.88,3.93,3.8,1,0.05
2002-11-13,4.5,4.9,6,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-11-20,4.5,4.9,6,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-11-27,4.5,4.9,6,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-12-04,4.5,4.9,6,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-12-11,4.5,4.9,6,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-12-18,4.5,4.9,6,6.7,1.88,2.88,3.93,3.8,1,0.05
2002-12-25,4.5,4.9,6,6.7,1.88,2.88,3.93,3.8,1,0.05
2003-01-01,4.5,4.9,6,6.7,1.88,2.88,3.93,3.35,1,0.05
2003-01-08,4.5,4.9,6,6.7,1.88,2.88,3.48,3.35,1,0.05
2003-01-15,4.5,4.9,6,6.45,1.88,2.88,3.48,3.35,1,0.05
2003-01-22,4.5,4.9,6,6.45,1.88,2.88,3.48,3.35,1,0.05
2003-01-29,4.5,4.9,6,6.45,1.88,2.88,3.48,3.35,1,0.05
2003-02-05,4.5,4.9,6,6.6,1.88,2.88,3.48,3.35,1,0.05
2003-02-12,4.5,4.9,6,6.6,1.88,2.88,3.48,3.35,1,0.05
2003-02-19,4.5,4.9,6,6.6,1.88,2.88,3.48,3.35,1,0.05
2003-02-26,4.5,4.9,6,6.6,1.88,2.88,3.48,3.35,1,0.05
2003-03-05,4.75,4.9,6,6.6,1.88,2.88,3.48,3.35,1,0.05
2003-03-12,4.75,5.1,6,6.6,1.88,2.88,3.48,3.35,1,0.05
2003-03-19,4.75,5.1,6,6.6,1.88,2.88,3.48,3.35,1,0.05
2003-03-26,4.75,5.35,6.25,6.85,1.88,2.88,3.48,3.35,1,0.05
2003-04-02,4.75,5.35,6.25,6.85,1.88,2.88,3.48,3.35,1,0.05
2003-04-09,4.75,5.35,6.25,6.85,1.88,2.88,3.48,3.35,1,0.05
2003-04-16,5,5.35,6.25,6.85,1.88,2.88,3.48,3.35,1,0.05
2003-04-23,5,5.35,6.25,6.85,1.88,2.88,3.48,3.35,1,0.05
2003-04-30,5,5.35,6.25,6.65,1.88,2.88,3.48,3.35,1,0.05
2003-05-07,5,5.35,6.1,6.5,1.88,2.88,3.48,3.35,1,0.05
2003-05-14,5,5.35,6,6.5,1.88,2.88,3.48,3.35,1,0.05
2003-05-21,5,5.35,5.9,6.3,1.88,2.88,3.48,3.35,1,0.05
2003-05-28,5,5.05,5.6,6.15,1.88,2.68,3.23,3.1,1,0.05
2003-06-04,5,4.95,5.6,6,1.88,2.68,3.23,3.1,1,0.05
2003-06-11,5,4.95,5.3,5.9,1.88,2.43,2.93,2.8,1,0.05
2003-06-18,5,4.85,5.2,5.8,1.88,2.43,2.93,2.8,1,0.05
2003-06-25,5,4.85,5.2,5.8,1.88,2.23,2.8,2.55,1,0.05
2003-07-02,5,4.65,5.6,6.1,1.78,2.23,2.68,2.55,1,0.05
2003-07-09,5,4.65,5.6,6.05,1.78,2.23,2.68,2.55,1,0.05
2003-07-16,4.75,4.75,5.85,6.2,1.78,2.23,2.68,2.55,1,0.05
2003-07-23,4.75,4.55,5.85,6.2,1.78,2.23,2.68,2.55,1,0.05
2003-07-30,4.75,4.55,5.45,6.2,1.63,2.23,2.93,2.8,1,0.05
2003-08-06,4.75,4.55,5.65,6.35,1.63,2.23,2.93,2.8,1,0.05
2003-08-13,4.75,4.55,5.65,6.35,1.63,2.23,2.93,2.8,1,0.05
2003-08-20,4.75,4.55,5.65,6.55,1.63,2.23,2.93,2.8,1,0.05
2003-08-27,4.75,4.55,5.7,6.35,1.63,2.23,2.93,2.8,0.75,0.05
2003-09-03,4.75,4.55,5.9,6.35,1.63,2.23,2.93,2.8,0.75,0.05
2003-09-10,4.5,4.55,5.9,6.5,1.63,2.23,2.93,2.8,0.75,0.05
2003-09-17,4.5,4.55,5.8,6.4,1.63,2.23,2.93,2.8,0.75,0.05
2003-09-24,4.5,4.55,5.8,6.3,1.63,2.23,2.93,2.8,0.75,0.05
2003-10-01,4.5,4.55,5.6,6.15,1.55,2.23,2.93,2.8,0.75,0.05
2003-10-08,4.5,4.55,5.6,6.15,1.43,2.23,2.93,2.75,0.75,0.05
2003-10-15,4.5,4.55,5.8,6.15,1.43,2.23,2.93,2.75,0.75,0.05
2003-10-22,4.5,4.55,5.8,6.4,1.43,2.23,2.93,2.75,0.75,0.05
2003-10-29,4.5,4.55,5.8,6.4,1.43,2.23,2.93,2.8,0.75,0.05
2003-11-05,4.5,4.55,5.8,6.4,1.43,2.23,2.93,2.8,0.75,0.05
2003-11-12,4.5,4.75,5.9,6.65,1.43,2.23,2.93,2.8,0.75,0.05
2003-11-19,4.5,4.75,5.9,6.5,1.43,2.23,2.93,2.8,0.75,0.05
2003-11-26,4.5,4.75,5.9,6.5,1.43,2.23,2.93,2.8,0.75,0.05
2003-12-03,4.5,4.75,5.9,6.5,1.43,2.23,2.93,2.8,0.75,0.05
2003-12-10,4.5,4.75,5.9,6.5,1.43,2.23,2.93,2.8,0.75,0.05
2003-12-17,4.5,4.75,5.9,6.45,1.43,2.23,2.93,2.8,0.75,0.05
2003-12-24,4.5,4.75,5.9,6.45,1.43,2.23,2.93,2.8,0.75,0.05
2003-12-31,4.5,4.75,5.9,6.45,1.43,2.23,2.93,2.8,0.75,0.05
2004-01-07,4.5,4.75,5.8,6.35,1.43,2.23,2.93,2.8,0.75,0.05
2004-01-14,4.5,4.75,5.8,6.35,1.43,2.23,2.93,2.8,0.75,0.05
2004-01-21,4.25,4.5,5.5,6.15,1.43,2.23,2.93,2.8,0.75,0.05
2004-01-28,4.25,4.3,5.4,6.05,1.18,1.98,2.63,2.5,0.75,0.05
2004-02-04,4.25,4.3,5.35,6.05,1.18,1.98,2.63,2.5,0.75,0.05
2004-02-11,4.25,4.3,5.35,6,1.18,1.98,2.63,2.5,0.75,0.05
2004-02-18,4.25,4.3,5.2,5.8,1.18,1.98,2.63,2.5,0.75,0.05
2004-02-25,4.25,4.3,5.2,5.8,1.18,1.98,2.63,2.5,0.75,0.05
2004-03-03,4,4.3,5.2,5.8,1.03,1.73,2.38,2.25,0.75,0.05
2004-03-10,4,4.3,5.2,5.8,0.93,1.73,2.38,2.25,0.75,0.05
2004-03-17,4,4.3,5.2,5.7,0.93,1.73,2.38,2.25,0.75,0.05
2004-03-24,4,4.3,5.1,5.7,0.93,1.73,2.38,2.25,0.75,0.05
2004-03-31,4,4.3,5.1,5.7,0.93,1.73,2.38,2.25,0.75,0.05
2004-04-07,4,4.45,5.3,5.95,0.93,1.93,2.68,2.55,0.75,0.05
2004-04-14,3.75,4.45,5.3,5.95,0.93,1.93,2.68,2.55,0.75,0.05
2004-04-21,3.75,4.45,5.5,6.15,0.93,1.93,2.68,2.55,0.75,0.05
2004-04-28,3.75,4.45,5.55,6.15,0.93,2.13,2.88,2.75,0.75,0.05
